1575063968.723873,51
1575063968.829558,51
1575063968.934092,52
1575063969.039049,52
1575063969.143705,52
1575063969.248917,52
1575063969.354715,51
1575063969.459745,53
1575063969.564244,53
1575063969.669129,53
1575063969.774040,53
1575063969.882059,53
1575063969.996382,55
1575063970.101544,55
1575063970.217725,54
1575063970.322710,54
1575063970.427624,54
1575063970.532794,55
1575063970.638731,55
1575063970.743534,56
1575063970.849251,62
1575063970.953613,62
1575063971.058321,65
1575063971.163501,76
1575063971.269113,81
1575063971.373701,84
1575063971.479055,69
1575063971.582964,59
1575063971.687930,63
1575063971.793539,65
1575063971.898165,67
1575063972.019467,78
1575063972.130851,87
1575063972.235878,86
1575063972.340777,67
1575063972.445219,61
1575063972.567177,65
1575063972.673366,68
1575063972.778681,67
1575063972.885040,78
1575063972.990340,87
1575063973.095863,88
1575063973.201393,76
1575063973.314776,61
1575063973.428572,60
1575063973.539595,60
1575063973.644826,60
1575063973.749742,61
1575063973.854770,61
1575063973.961667,61
1575063974.068009,61
1575063974.173543,60
1575063974.281418,60
1575063974.387646,61
1575063974.493548,61
1575063974.598710,61
1575063974.704122,61
1575063974.810137,61
1575063974.922646,61
1575063975.028734,62
1575063975.148612,63
1575063975.257301,63
1575063975.362816,63
1575063975.466994,63
1575063975.581742,64
1575063975.686621,64
1575063975.791777,63
1575063975.897337,63
1575063976.002816,63
1575063976.107393,63
1575063976.213367,65
1575063976.319086,64
1575063976.425530,64
1575063976.530628,64
1575063976.636909,64
1575063976.747735,65
1575063976.859945,66
1575063976.971142,66
1575063977.076157,66
1575063977.182885,66
1575063977.292128,66
1575063977.406588,66
1575063977.512901,67
1575063977.618856,66
1575063977.723962,66
1575063977.829015,66
1575063977.935372,66
1575063978.039986,66
1575063978.147514,67
1575063978.262837,69
1575063978.381721,69
1575063978.486570,75
1575063978.596169,75
1575063978.700815,78
1575063978.807746,88
1575063978.913895,89
1575063979.019386,94
1575063979.124207,94
1575063979.233342,72
1575063979.339279,73
1575063979.445369,69
1575063979.550582,69
1575063979.655480,70
1575063979.759899,69
1575063979.865282,69
1575063979.973216,70
1575063980.079550,71
1575063980.183964,71
1575063980.288907,77
1575063980.394695,78
1575063980.500608,81
1575063980.605665,89
1575063980.711635,91
1575063980.817033,98
1575063980.921153,94
1575063981.026230,82
1575063981.133586,79
1575063981.239097,72
1575063981.346912,72
1575063981.452685,72
1575063981.558871,72
1575063981.666370,72
1575063981.772110,73
1575063981.877784,74
1575063981.983619,75
1575063982.088472,80
1575063982.193804,79
1575063982.299862,83
1575063982.404388,83
1575063982.508910,94
1575063982.623593,97
1575063982.740460,94
1575063982.850869,89
1575063982.955667,87
1575063983.063166,86
1575063983.168840,74
1575063983.275076,74
1575063983.380577,74
1575063983.486221,75
1575063983.590700,76
1575063983.696429,76
1575063983.801086,76
1575063983.906249,75
1575063984.012791,75
1575063984.117989,76
1575063984.222729,76
1575063984.329422,76
1575063984.438947,76
1575063984.543406,76
1575063984.647693,76
1575063984.752634,75
1575063984.860374,76
1575063984.964555,76
1575063985.081028,77
1575063985.185967,77
1575063985.291654,77
1575063985.397589,77
1575063985.502195,77
1575063985.607578,78
1575063985.714044,78
1575063985.818407,78
1575063985.938953,79
1575063986.048538,78
1575063986.152928,78
1575063986.260844,77
1575063986.365233,78
1575063986.469288,78
1575063986.573934,78
1575063986.679230,79
1575063986.783877,79
1575063986.889135,79
1575063986.995248,79
1575063987.100135,80
1575063987.205378,80
1575063987.311375,80
1575063987.416897,80
1575063987.522608,80
1575063987.628433,80
1575063987.735835,80
1575063987.840568,81
1575063987.946373,81
1575063988.052414,79
1575063988.162643,81
1575063988.277572,81
1575063988.395526,81
1575063988.500634,81
1575063988.605923,81
1575063988.710691,82
1575063988.815566,82
1575063988.920206,83
1575063989.025746,89
1575063989.130583,89
1575063989.236498,92
1575063989.343977,92
1575063989.471577,100
1575063989.583055,99
1575063989.689360,97
1575063989.801077,98
1575063989.916515,88
1575063990.022832,43
1575063990.131071,43
1575063990.235807,21
1575063990.348393,22
1575063990.453344,22
1575063990.559170,27
1575063990.664254,29
1575063990.770183,31
1575063990.875043,35
1575063990.980200,51
1575063991.088861,47
1575063991.200708,26
1575063991.313924,36
1575063991.429127,46
1575063991.534650,54
1575063991.640370,28
1575063991.750134,27
1575063991.856850,27
1575063991.962028,27
1575063992.066964,27
1575063992.173081,27
1575063992.278963,28
1575063992.384574,28
1575063992.489121,28
1575063992.594513,29
1575063992.699395,29
1575063992.806802,31
1575063992.912411,31
1575063993.020826,31
1575063993.128647,32
1575063993.236241,32
1575063993.342675,32
1575063993.453369,33
1575063993.559897,33
1575063993.665216,33
1575063993.769839,34
1575063993.874891,34
1575063993.979619,34
1575063994.084306,35
1575063994.189841,35
1575063994.296296,35
1575063994.401688,35
1575063994.506769,36
1575063994.611679,35
1575063994.716708,35
1575063994.824893,36
1575063994.929939,37
1575063995.038153,37
1575063995.146485,38
1575063995.251170,38
1575063995.355966,7
1575063995.463858,0
1575063995.569682,0
1575063995.675553,0
1575063995.781034,0
1575063995.886003,0
1575063995.991107,0
1575063996.096696,0
1575063996.201769,0
1575063996.306177,0
1575063996.410972,0
1575063996.516961,0
1575063996.633099,0
